T Z1 Z2 Z3 Z4 Z5
7857.62091889134 9.04582186614451E-20 1.26885112091495E-12 2.0402878626291E-7 0.00326092212761111 99.9967388738423
7939.61206911226 8.61450734476746E-20 1.22286796890245E-12 1.99081316765797E-7 0.0032247896079016 99.9967750113096
8022.45876438732 8.20414324782837E-20 1.17859636719116E-12 1.94260626396729E-7 0.00318911013494376 99.9968106956033
8106.16993198903 7.81348378081931E-20 1.13594612318816E-12 1.8955925058926E-7 0.0031538429576237 99.996845967482
8190.75459234241 7.44156609377562E-20 1.09485607827773E-12 1.84973991026253E-7 0.00311898153792734 99.996880833487
8276.22185999703 7.08748446457174E-20 1.05526855786172E-12 1.80501924538579E-7 0.00308452104074717 99.9969152984563
8362.58094460917 6.7503772548654E-20 1.0171280410667E-12 1.76140202884573E-7 0.00305045669044291 99.9969493671683
8449.84115193421 6.42942474939953E-20 9.80381079524197E-13 1.71886050796394E-7 0.00301678377008873 99.9969830443429
8538.01188482939 6.12384710193356E-20 9.44976219243205E-13 1.67736764078174E-7 0.00298349762073029 99.9970163346416
8627.10264426702 5.83290238250609E-20 9.10863925456041E-13 1.63689707754532E-7 0.00295059364065137 99.9970492426687
8717.12303035828 5.55588472099702E-20 8.77996510323461E-13 1.59742314268128E-7 0.00291806728465018 99.9970817729722
8808.0827433877 5.29212254220769E-20 8.4632806338916E-13 1.55892081724905E-7 0.00288591406332491 99.9971139300438
8899.99158485842 5.04097688791714E-20 8.15814384678086E-13 1.52136572185754E-7 0.00285412954236856 99.9971457183202
8992.85945854836 4.80183982160013E-20 7.86412920337288E-13 1.48473410003373E-7 0.00282270934187308 99.9971771421839
9086.69637157743 4.5741329117061E-20 7.58082700721543E-13 1.4490028020306E-7 0.00279164913564232 99.9972082059633
9181.51243548587 4.35730578960537E-20 7.30784280830241E-13 1.41414926906308E-7 0.00276094465051407 99.9972389139338
9277.31786732381 4.15083477850107E-20 7.04479683005235E-13 1.38015151796027E-7 0.00273059166569079 99.9972692703185
