T Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8
399.424528008859 1.82831230141214E-19 1.90379980504878E-14 3.80490399598376E-10 1.69572904097675E-6 0.00435941672655451 1.19047361922301 10.5796925122059 88.225472755735
403.592364153659 1.61948279348055E-19 1.71104666815351E-14 3.47280120425101E-10 1.57245372965972E-6 0.00411151898461602 1.13017797679936 10.2707663161501 88.5949426152649
407.803690011563 1.43463453562202E-19 1.53792558176144E-14 3.16987148538548E-10 1.45820104665875E-6 0.00387779418211309 1.07303529822487 9.97119169029032 88.9518937587847
412.058959380437 1.27100696762029E-19 1.3824339693863E-14 2.89355418234058E-10 1.35231470476347E-6 0.00365745061827182 1.01888226246975 9.68073691584124 89.2967220184667
416.358630793347 1.12615690413324E-19 1.24277268051683E-14 2.64151104153579E-10 1.25418494976067E-6 0.00344973761813116 0.967563406827861 9.39917035425072 89.6298152468542
420.703167567968 9.97922264196527E-20 1.11732556938529E-14 2.41160737308553E-10 1.16324545058106E-6 0.00325394380651721 0.918930829639463 9.1262610748241 89.9515529882433
425.093037856511 8.84389895305089E-20 1.00464107730519E-14 2.2018947308114E-10 1.07897037154304E-6 0.00306939540712038 0.872843894581958 8.86177941869131 90.262306212129
429.528714696172 7.83867039485082E-20 9.03415629765277E-15 2.01059500057841E-10 1.00087161940224E-6 0.00289545457273869 0.829168937870649 8.60549750319344 90.5624371032905
434.010676060099 6.94856037105393E-20 8.12478676041003E-15 1.83608579208678E-10 9.28496257739819E-7 0.0027315177517636 0.787778979522789 8.35718967066417 90.8522989033814
438.5394049089 6.16031907634283E-20 7.30779214390621E-15 1.67688703568427E-10 8.61424081133296E-7 0.00257701409509355 0.748553439665852 8.11663288546325 91.132235799184
443.115389242686 5.46222485569152E-20 6.5737366000793E-15 1.53164869199984E-10 7.99265341535981E-7 0.00243140390685768 0.711377860714104 7.88360708298073 91.4025828529798
447.739122153655 4.84390824770531E-20 5.91414925879199E-15 1.39913948821661E-10 7.41658619337089E-7 0.0022941771416146 0.676143636096137 7.65789547418423 91.6636659707795
452.411101879226 4.29619615795102E-20 5.32142598605388E-15 1.2782366005758E-10 6.88268831671827E-7 0.00216485195005272 0.642747746088478 7.43928480912322 91.9158019044416
457.131831855727 3.81097388897679E-20 4.7887410217208E-15 1.16791620822087E-10 6.387853706916E-7 0.00204297327465158 0.611092501196158 7.22756560264076 92.1592982839863
461.901820772644 3.38106300480177E-20 4.30996752645767E-15 1.06724484874397E-10 5.92920364680876E-7 0.00192811149626666 0.58108529341939 7.02253232537745 92.3944536766798
466.721582627436 3.0001132319964E-20 3.87960615910677E-15 9.75371510779026E-11 5.50407055111752E-7 0.00181986113216263 0.552638355655124 6.82398356298302 92.6215576697251
471.59163678092 2.66250679976E-20 3.49272088898513E-15 8.91520403696528E-11 5.10998282953997E-7 0.00171783958564157 0.525668529402552 6.6317221462851 92.8408909736393
476.512508013238 2.36327380006666E-20 3.14488132363439E-15 8.14984348896172E-11 4.74465077801805E-7 0.00162168594708421 0.500097040871587 6.44555525499753 93.0527255436372
481.484726580403 2.09801730821346E-20 2.83211090174228E-15 7.45118741369321E-11 4.40595343633913E-7 0.00153105984594214 0.475849285532442 6.26529449739063 93.2573247165611
486.508828271441 1.86284714596937E-20 2.55084036387529E-15 6.81336034119501E-11 4.09192635287003E-7 0.00144564035298016 0.452854621091295 6.09075596818553 93.4549433611094
491.585354466119 1.65432129580959E-20 2.29786597082385E-15 6.23100701694406E-11 3.80075019990135E-7 0.00136512493186788 0.431046168831647 5.92176028678414 93.645828039315
496.714852193292 1.46939408706753E-20 2.07031199123384E-15 5.69924642505455E-11 3.53074018577098E-7 0.0012892284390539 0.410360623222091 5.75813261779807 93.8302171774098
501.897874189839 1.30544741899328E-20 1.86570358981875E-15 5.21391588215027E-11 3.28051134293683E-7 0.00121774289319025 0.390767624605046 5.60000912373836 94.0080051806601
507.134978960231 1.16041021205218E-20 1.68216871039682E-15 4.77218707920635E-11 3.04938994994476E-7 0.00115068989879216 0.372345900346221 5.44867872380537 94.1778243809629
512.426730836711 1.03163624183579E-20 1.51688897852492E-15 4.36839111941259E-11 2.8348365865259E-7 0.00108741691674452 0.354840996188355 5.30192067501122 94.3421506283563
